,楼盘名称,项目别名,jd,wd
462,长福路299号,小小岛,106.595466,29.675903
463,长航小区,长航小区,106.573146,29.526723
464,长河湾,,106.668636,29.511047
465,长江村103号,长江村;长江村电工厂集资房,106.555993,29.530563
466,长江村110号,智汇江南,106.556569,29.531263
467,长江村15号,芭蕉湾,106.557407,29.532340
468,长江大厦161号,长江大厦161号,106.574922,29.549303
469,长江大厦169号,长江大厦169号,106.574922,29.549303
470,长江二路,,106.510305,29.524089
471,长江二路101号,荆警大队家属院,106.518565,29.538544
472,长江二路107号,大坪新城大厦,106.518118,29.538187
473,长江二路10号,肖家湾拓展大厦,106.526827,29.542484
474,长江二路121号,现代大厦,106.517450,29.537540
475,长江二路12号,创景大厦,106.525752,29.542317
476,长江二路177号,长江二路177号；骄阳天际；煤田宾馆,106.515829,29.533483
477,长江二路183号,俊豪时代,106.516036,29.531189
478,长江二路33号,和泓江山国际,106.524463,29.540914
479,长江二路36号,长江二路36号,106.523079,29.540898
480,长江二路39号,兰波红城丽景;红城丽景,106.523069,29.540357
481,长江二路3号,长城锦泰利园;长城锦泰丽园,106.528563,29.543035
482,长江二路40号,长江二路40号,106.522850,29.540799
483,长江二路4号,长江二路4号,106.521088,29.540929
484,长江二路77号,万友康年国际公寓;万友康年,106.519749,29.539110
485,长江二路86号,爱华龙都,106.520253,29.540939
486,长江国际住宅,长江国际住宅,106.566029,29.539685
487,长江路2号,大坪新城大厦,105.780631,29.144627
488,长江路51号,凤凰台,106.539317,29.546082
489,长江首袭,,,
490,长江一路14号,长江一路小区,106.545440,29.551246
491,长江一路15号,长江一路小区,106.544810,29.551184
492,长江一路16号,长江一路小区,106.544665,29.551137
493,长江一路30号,广璐大厦,106.544100,29.550856
494,长江一路51号,长江一路改造工程;凤凰台,106.539598,29.547075
495,长江一路52号,钱塘玫瑰湾;钱塘.玫瑰湾;钱塘.玫瑰湾B区;钱塘玫瑰湾C区,106.536934,29.546976
496,长江一路58号,鹰冠小区,106.535310,29.546750
497,长江一路60号,铂金时代,106.536388,29.546538
498,长江一路77号,嘉瑞江山公寓;江山公寓,106.529274,29.544844
499,长江一路78号,e动力广场,106.528961,29.544358
500,长江支路,,106.520030,29.542102
501,长江支路25号,昆腾东方巴塞;轻轨上城;东方巴塞,106.519676,29.542205
502,长江支路26号,都市春天,106.520727,29.543688
503,长江支路小区,,106.520030,29.542102
504,长空路199号,金色阳光,106.631908,29.749588
505,长空路299号,浩博天地,106.631371,29.751983
506,长坡村5.6社,兰亭雅舍,107.360803,30.101702
507,长青路88号,尚城名都;普惠尚城名都,106.660020,29.035884
508,长生路10号,长生路小区,106.658574,29.029764
509,长生路12号,长生路小区,106.657430,29.030903
510,长生路16号,长生路小区,106.662979,29.502359
511,长生路86号,长盛花园,106.662317,29.036595
512,长生路88号,茶园新区世纪花园；世纪花园,106.658125,29.504819
513,长生桥小区,长生桥小区,106.372512,29.755399
514,长生桥镇河街13号,康家花园;康佳花园,106.666868,29.509309
515,长生雅苑,长生雅苑,106.670371,29.508923
516,长生一支路13号,浅山云景,106.671019,29.502104
517,长生镇河街31号,滨河苑,108.323891,29.354657
518,长生镇石桥铺街3号,东升彼岸,108.323891,29.354657
519,长石村,,106.342536,29.338415
520,长石苑,长石苑,106.485360,29.536970
521,长寿邓家巷,,107.076110,29.833076
522,长寿凤岭街小区,,108.326890,31.321346
523,长寿骑鞍,,108.326890,31.321346
524,长寿山水国际,渤能山水国际；晏家山水国际,107.009799,29.820059
525,长寿校园路小区,,108.326890,31.321346
526,长翔路16号,翔锦花园,106.667857,29.515627
527,长翔路71号,阳光名城,106.639636,29.741360
528,长橡家园,长橡家园,106.578171,29.512676
529,长新路1号,富邦金玖,106.550350,29.573232
530,长新路20号,北岸世家,108.490468,30.766346
531,长征二村,,106.472351,29.409621
532,长征一村,,106.472259,29.411085
533,常青藤人文别墅,,106.584342,29.655005
534,畅想路99号,香林府邸,106.603601,29.388391
535,朝东路66号,银星商城,106.587509,29.561479
536,朝华新城,,107.398577,29.707652
537,朝千路38号,东和湾;东河湾,106.583639,29.563708
538,朝千路小区,朝千路小区,106.583949,29.563750
539,朝田村101号,汽车研究所,106.492766,29.523455
540,朝田村200号,绅帝大厦,106.489323,29.523231
541,朝田村218号,帝豪名都,106.488857,29.523079
542,朝香苑,,,
543,朝阳村1号,春风与湖一期;春风与湖,106.489968,29.517300
544,朝阳花园,朝阳花园,106.493894,29.529557
545,朝阳路102号,恒高月光宝盒;西城首座,106.464550,29.515693
546,朝阳路106号,同心家园;同心家园二期;同心家园一期；渝高·同心家园;渝高同心家园,106.467500,29.515322
547,朝阳路116号,永缘寓乐圈;永缘·寓乐圈,106.471825,29.518187
548,朝阳路195号,斌鑫鼎航雅座,106.469118,29.519016
549,朝阳路3号,紫薇北苑;渝高紫薇北苑,106.453410,29.516937
550,朝阳路小区,北碚朝阳路,106.451895,29.517714
551,朝阳山76号,美林公寓,106.442348,29.528381
552,朝阳之家,朝阳之家,106.538791,29.594442
553,朝野水晶城,水晶城,105.934228,29.360651
554,车城明珠,,105.775732,29.488941
555,辰锦佳苑,,106.255809,29.992328
556,陈丰路88号,国盛绣美丰文;国盛.秀美丰文,106.347799,29.622845
557,陈庚路666号,绿岛映像二期,106.473343,29.482632
558,陈家坪84号,建工太阳公馆,106.484971,29.523020
559,陈家坪车站,,106.488457,29.526097
560,陈家坡小区,,107.078700,29.834266
561,陈家桥桥东路2号,嘉和康桥A区;嘉和康桥B区;嘉和康桥,106.336515,29.619969
562,陈庹路666号,晋愉绿岛;晋愉映像;晋愉绿岛岭海;晋愉绿岛云间;晋愉绿岛翡冷翠,106.472403,29.480651
563,晨光华府,,109.615640,31.391945
564,晨光小区,,106.468617,29.557703
565,晨熙花园,,106.529450,29.467516
566,成盛雅苑,,,
567,诚投天邻水岸,诚投天邻水岸,106.550598,29.537348
568,城北大厦（北碚）,城北大厦,108.102123,30.019214
569,城北农贸市场小区,城北农贸市场小区,108.170803,29.298239
570,城北燃气花园,城北燃气花园,108.102123,30.019214
571,城建校家属院,,106.478575,29.532650
572,城南公安集资房,城南公安集资房,108.161641,29.284728
573,城南市场,,106.254594,29.282824
574,城南旺族,,108.161641,29.284728
575,城南未来,城南未来北苑；城南未来南苑;城南未来二期,106.541959,29.396494
576,城南小区,,106.253036,29.282114
577,城市广场,城市广场,106.564514,29.525320
578,城市间,,106.537288,29.598007
579,城市街坊,广胜城市街坊,106.576184,29.532027
580,城市日记,渝高城市日记,106.467680,29.504122
581,城市星都,,106.056251,29.839487
582,城市印象绿湾相国苑,城市印象;城市印象绿湾相国苑,106.541243,29.569914
583,城投花园,,106.273566,29.281018
584,城西六路450号,隆鑫玫瑰湾,108.768987,29.531836
585,程家大院,,,
586,澄兴路135号,,106.386718,29.870854
587,澄兴路137号,,106.386720,29.870893
588,澄兴路139号,,106.386721,29.870928
589,澄兴路143号,,106.386716,29.871005
590,澄兴路149号,,106.386717,29.871124
591,澄兴路233号,,106.387081,29.869572
592,驰华狮王华府,,106.257186,29.992509
593,崇文路109号,崇文小区;崇文小区二期;崇文小区一期,106.604320,29.538870
594,崇文路13号,中商丽景；丽景苑,106.605781,29.540752
595,崇文路148号,南山金沃山庄,106.606856,29.541822
596,崇文路1号,黄桷小区,106.603972,29.535134
597,崇文路28号,高山流水;高山流水E区;高山流水二期,106.608302,29.543688
598,崇文路29号,南岭雅舍,106.606667,29.545590
599,崇文路31号,圣马寻常人家,106.608439,29.546846
600,崇文路35号,海昌加勒比印象；海昌清水溪;海昌加勒比,106.614103,29.551454
601,川城商住楼,,106.515576,29.597663
602,川煤九处,,106.630149,29.723176
603,川仪六厂家属区,,106.424195,29.829437
604,川主沟25号,昌州城市花园,105.904484,29.347573
605,创景2000,创景2000,106.525752,29.542317
606,创新村,创新村,106.483381,29.477815
607,创新大道10号,同天依云郡,106.472840,29.511212
608,创新大道11号,协信天骄城；天骄城,106.473652,29.510892
609,创新大道1号,恒基翠庭,106.472197,29.514612
610,创业街小区,,107.071519,29.833517
611,春风绿苑,春风绿园,106.562973,29.516373
612,春和景明,,106.222026,29.566474
613,春晖花园,春晖花园,106.478729,29.469983
614,春晖路10号,铂金云鼎,106.478668,29.485613
615,春晖路16号,枫丹筱筑水云居;枫丹水云居;水云居,105.731456,29.695911
616,春晖路18号,半山居;枫丹筱筑;枫丹筱筑一期;枫丹筱筑半山居,106.477772,29.483374
617,春晖路58号,园丁小区,106.475990,29.481275
618,春晖路62号,翠华园,106.476565,29.479749
619,春晖路68号,佳禾钰茂豪俊阁;豪俊阁,106.476222,29.478103
620,春晖路69号,松华阁,106.478223,29.476220
621,春晖路70号,春晖路70号；旅游学校家属区,106.476274,29.475522
622,春晖路81号,逸馨苑,105.735608,29.695308
623,春晖路85号,春晖御庭,105.735672,29.695296
624,春晖路88,秋实小区,106.476722,29.469902
625,春晖路88号,秋实华庭紫苑;华庭紫苑,106.476722,29.469902
626,春晖路96号,渝港花园,105.733963,29.695356
627,春晖南路8号,蓝馨园;兰馨苑,106.480965,29.462720
628,春江名都,春江名都,106.537550,29.571122
629,春森路1号,春森路小区,106.550334,29.557357
630,春森路2号,春森路小区,106.550247,29.557670
631,春森路3号,春森路小区;春森路,106.550434,29.558773
632,春森路4号,春森路小区,106.550228,29.557636
633,春森路6号,养花溪大厦,106.550245,29.556793
634,春天花园,春天花园,108.375596,30.799503
635,纯阳洞1号,纯阳洞小区,106.561461,29.554572
636,纯阳金沙水岸,金沙水岸,106.530169,29.555941
637,慈竹路1号,大竹林慈竹苑;慈竹苑;大竹林水竹苑;水竹苑,106.476172,29.626648
638,磁建村88号,国盛三千城,106.453140,29.573956
639,磁器口南街,磁器口南街,106.451635,29.578728
640,翠柏路100号,柏华教师楼,106.474796,29.467509
641,翠柏路31号,锦天国际,106.475589,29.473234
642,翠柏路37号,秋实大厦,106.475909,29.472494
643,翠柏路78号,天使花园,106.474879,29.479297
644,翠柏路88号,翠柏小区,106.474229,29.478109
645,翠柏路96号,锦天康都,106.474992,29.473429
646,翠柏路98号,秋实春华,106.474188,29.469913
647,翠柏路99号,秋实景苑;大渡口秋实景苑,106.475818,29.466689
648,翠海朗园,中凯翠海朗园,106.519244,29.571673
649,翠湖路196号,听湖花园,106.627240,29.704981
650,翠湖路200号,翠湖路小区,106.626712,29.704558
651,翠湖路267号,翠湖路小区,106.625767,29.702335
652,翠湖路298号,翠湖路小区,106.626070,29.703615
653,翠湖路346号,翠湖路346号,106.625320,29.702539
654,翠湖路53号,翠湖园,106.629162,29.706544
655,翠湖路66号,华都湖滨园;华都湖滨苑,106.628228,29.707012
656,翠湖路9号,翠湖雅居,106.627189,29.703287
657,翠湖路二巷47号,翠湖路二巷小区,106.628114,29.703698
658,翠湖路五巷24号,翠湖路五巷24号,106.626096,29.702532
659,翠湖苑,翠湖苑,106.629162,29.706544
660,翠湖支路126号,富丽园;富丽苑,106.626925,29.703578
661,翠莲路11号,翠云花朝小区;花朝小区,106.552001,29.693295
662,翠苹路11号,东衡槟城,106.597412,29.690812
663,翠屏三巷2号,金山美林,106.623023,29.715850
664,翠渝路39号,建工悦城;建工·悦城,106.575005,29.682572
665,翠渝路55号,美利山;美利山公园城市;首钢美利山,106.567606,29.674849
666,翠园村小区,翠园路,106.482041,29.478286
667,翠园路109号,铺金郦城;铺金丽城;铺金丽城巴洛克公寓,106.483911,29.478866
668,翠园路111号,翠湖龙庭,106.483180,29.479099
669,达飞玖隆城,达飞玖隆城,106.465281,29.515061
670,达飞绿洲,达飞苑;达飞绿洲,106.482853,29.519243
671,达美城市花园,达美城市花园;达美城市花园A栋（达美花苑）;达美城市花园B栋;达美城市花园C栋;达美城市花园D栋;达美城市花园E栋,106.569329,29.557927
672,打铜街6号,金禾丽都,106.584187,29.559439
673,大城小爱,南方东银大城小爱,106.477634,29.536563
674,大川滨水城,大川滨水城,106.465699,29.584366
675,大川菲尔小城,大川水岸菲尔小城;大川菲尔小城,106.469289,29.582918
676,大川国际,大川国际,106.484364,29.520077
677,大川国际水岸,,106.529020,29.557000
678,大川水岸小区,大川水岸三期;大川水岸,106.469188,29.582623
679,大地兴城,大地兴城,106.574299,29.520585
680,大鼎湖滨丽景,,106.585990,29.649595
681,大渡口金色家园,大渡口金色家园;金色家园;金色佳园,106.485060,29.486082
682,大公村,大公村,106.471629,29.555446
683,大河沟109号,大河沟小区,106.439374,29.587669
684,大黄路120号,二航居小区,106.524326,29.533633
685,大黄路128号,喜业花园,106.523854,29.533629
686,大黄路168号,星月湾,106.526163,29.532848
687,大黄路28号,大黄路公务员小区;公务员小区（大黄路）;大坪机关单位小区,106.521780,29.536870
688,大黄路34号,交警花园；交巡警小区,106.523130,29.536040
689,大黄路47号,大坪公务员小区；吉安苑大坪小区；吉安园大坪小区;吉安苑,106.524557,29.536424
690,大黄路60号,半岛深蓝;大黄路60号,106.524819,29.535464
691,大黄路6号,竟地花园;竞地城市;竞地城市花园;竞地城市花园一期,106.522749,29.537156
692,大黄路78号,渝中名郡;渝中新都;奥园名郡,106.520477,29.535588
693,大黄路小区,,106.523127,29.536161
694,大江厂家属区,大江厂家属区,106.495795,29.391507
695,大江广场南城新街,,106.506083,29.388158
696,大江广场小区,,106.369680,29.764870
697,大江黑格,黑格二期;大江黑格,106.505276,29.390581
698,大江南街4111号,黄溪街62-68号,,
699,大江南区,大江南区,106.504570,29.379684
700,大江一组团,大江一组团,106.505959,29.392712
701,大江竹苑,大江竹苑,106.502650,29.382127
702,大井巷,大井巷,106.573086,29.558612
703,大陆村49号,北陆新居,106.491801,29.570200
704,大路村45号,阳光新干线,106.490557,29.569717
705,大路村96号,雪屿佳园;雪屿佳苑,106.497154,29.572102
706,大路村小区,大路村小区,106.491920,29.570387
707,大南门,,106.024912,29.979281
708,大坪SOHO,大坪SOHO,106.513380,29.540939
709,大坪兵工局小区,大坪兵工局小区;兵工局家属楼,106.519489,29.538809
710,大坪村小区,,109.703774,31.607535
711,大坪石油路老小区,大坪石油路老小区,106.508308,29.538110
712,大坪正街116号,大坪正街116号,106.513804,29.541350
713,大坪正街118号,嘉华鑫城,106.509301,29.538336
714,大坪正街140号,渝州新都;华宇渝州新都；渝洲新都;华宇渝州新都二期;渝州新都二期,106.512215,29.535957
715,大坪正街14号,长城小区,106.518808,29.540803
716,大坪正街160号,万科锦程;万科中心,106.504621,29.538335
717,大坪正街162号,江峡大厦,106.505042,29.536560
718,大坪正街45号,凌云阁,106.515372,29.540303
719,大坪正街73号,茶亭村,106.511655,29.539664
720,大坪正街88号,莲花国际；穗东莲花国际,106.516680,29.541590
721,大坪正街98号,旧电信小区,106.518608,29.539715
722,大坪正街小区,大坪正街小区,106.513900,29.540290
723,大坪支路15号,时代新都,106.515302,29.538370
724,大坪支路21号,康定大厦,106.513714,29.538705
725,大庆村279-296号,石油南区,106.501218,29.575436
726,大庆村332号,大庆村石油小区；石油钻探小区,106.504761,29.577956
727,大圣圣瑞华府,,107.079533,29.863654
728,大石坝7村,大石坝7村,106.560945,29.524646
729,大石坝八村57号,大石坝八村,106.484426,29.570693
730,大石坝村50-400号,大石坝村,107.081704,29.275363
731,大石坝街2号,元佳广场;元佳花园,106.491063,29.568903
732,大石坝九村177号,绿地新都会,106.484662,29.569673
733,大石坝丽景苑,大石坝丽景苑,106.488310,29.569630
734,大石坝六村171号,大石坝六村,106.490757,29.566314
735,大石坝六村172号,大石坝六村,106.490757,29.566314
736,大石坝六村173号,大石坝六村,106.490757,29.566314
737,大石坝六村174号,大石坝六村,106.490757,29.566314
738,大石坝六村175号,大石坝六村,106.490757,29.566314
